sales_id,retailer,retailer_id,invoice_date,region,state,city,Gender,Product_Type,total_sales,operating_profit,sales_method
5883,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's,Apparel,"$3,392",$132,Online
5884,Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Men's,Athletic Footwear,"$2,009",$96,Online
5885,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's,Athletic Footwear,"$2,068",$77,Online
5886,West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's,Apparel,"$2,279",$130,Online
5887,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's,Apparel,"$3,124",$109,Online
5888,Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$2,915",$125,Online
5889,Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's,Street Footwear,"$1,862",$102,Online
5890,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's,Apparel,"$2,684",$89,Online
5891,Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's,Apparel,"$2,756",$132,Online
5892,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's,Athletic Footwear,$931,$47,Online
5893,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's,Apparel,"$1,848",$102,Online
5894,Foot Locker,1185732,11/22/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$3,127",$150,Online
5895,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$1,666",$78,Online
5896,West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's,Apparel,"$1,804",$99,Online
5897,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's,Apparel,"$2,014",$101,Online
5898,Foot Locker,1128299,2/23/2021,West,Arizona,Phoenix,Men's,Apparel,"$1,848",$81,Online
5899,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Athletic Footwear,"$1,568",$71,Online
5900,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's,Street Footwear,"$1,696",$68,Online
5901,Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$2,288",$105,Online
5902,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's,Apparel,"$2,107",$103,Online
5903,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$2,014",$87,Online
5904,Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,Men's,Apparel,"$2,112",$99,Online
5905,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's,Athletic Footwear,$882,$43,Online
5906,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$2,067",$91,Online
5907,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's,Athletic Footwear,"$1,672",$72,Online
5908,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,"$1,176",$47,Online
5909,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Athletic Footwear,"$1,892",$83,Online
5910,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's,Street Footwear,$530,$23,Online
5911,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's,Apparel,"$2,695",$162,Online
5912,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$1,232",$53,Online
5913,Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Men's,Apparel,"$3,034",$112,Outlet
5914,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's,Street Footwear,"$1,617",$73,Online
5915,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's,Apparel,"$2,024",$93,Online
5916,West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's,Athletic Footwear,"$1,666",$82,Online
5917,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$1,232",$51,Online
5918,Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's,Apparel,"$2,886",$92,Outlet
5919,West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's,Athletic Footwear,"$2,058",$97,Online
5920,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's,Apparel,"$2,332",$142,Online
5921,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's,Apparel,"$2,420",$109,Online
5922,Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's,Street Footwear,"$1,850",$78,Outlet
5923,West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$1,127",$53,Online
5924,West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's,Apparel,"$1,908",$86,Online
5925,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's,Athletic Footwear,"$1,056",$46,Online
5926,West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$1,666",$88,Online
5927,West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's,Apparel,"$2,491",$112,Online
5928,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's,Apparel,"$1,496",$96,Online
5929,West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$1,127",$60,Online
5930,West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Men's,Apparel,"$2,173",$120,Online
5931,West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Women's,Apparel,"$1,617",$73,Online
5932,Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's,Apparel,"$3,182",$105,Outlet
5933,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's,Athletic Footwear,$836,$42,Online
5934,West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Women's,Street Footwear,"$1,272",$62,Online
5935,Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's,Apparel,"$2,254",$92,Online
5936,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's,Street Footwear,"$1,056",$48,Online
5937,Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$3,034",$112,Outlet
5938,Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Men's,Apparel,"$3,038",$122,Online
5939,West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$1,232",$59,Online
5940,Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's,Apparel,"$3,869",$248,Online
5941,Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Women's,Street Footwear,"$2,597",$112,Online
5942,West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's,Apparel,"$1,408",$61,Online
5943,West Gear,1128299,5/30/2020,West,Washington,Seattle,Men's,Apparel,"$3,723",$145,Online
5944,Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Women's,Street Footwear,"$1,176",$59,Online
5945,West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's,Athletic Footwear,"$1,452",$67,Online
5946,Foot Locker,1185732,12/5/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$2,701",$122,Online
5947,Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's,Athletic Footwear,"$2,107",$95,Online
5948,Sports Direct,1197831,8/17/2021,South,Alabama,Birmingham,Men's,Apparel,"$2,701",$135,Online
5949,Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$2,156",$88,Online
5950,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's,Athletic Footwear,"$3,504",$123,Online
5951,West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Women's,Street Footwear,"$1,452",$77,Online
5952,Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's,Street Footwear,"$2,352",$118,Online
5953,Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Women's,Street Footwear,"$1,679",$81,Online
5954,Foot Locker,1185732,6/22/2021,Northeast,Maryland,Baltimore,Women's,Athletic Footwear,"$1,628",$81,Online
5955,Foot Locker,1185732,11/25/2021,Northeast,Pennsylvania,Philadelphia,Men's,Apparel,"$2,064",$87,Outlet
5956,West Gear,1185732,3/10/2021,West,Utah,Salt Lake City,Women's,Athletic Footwear,"$1,679",$89,Online
5957,Sports Direct,1185732,8/21/2021,Northeast,Maryland,Baltimore,Women's,Athletic Footwear,"$1,628",$75,Online
5958,Foot Locker,1185732,12/25/2021,Northeast,Pennsylvania,Philadelphia,Men's,Apparel,"$2,448",$95,Outlet
5959,West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's,Apparel,"$5,037",$222,Online
5960,Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Women's,Athletic Footwear,"$2,156",$101,Online
5961,Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Women's,Athletic Footwear,"$1,440",$55,Outlet
5962,Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Men's,Athletic Footwear,"$1,696",$85,Online
5963,West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's,Apparel,"$2,993",$126,Online
5964,Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's,Athletic Footwear,"$1,408",$72,Online
5965,Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's,Apparel,"$2,491",$122,Online
5966,Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$3,021",$136,Online
5967,West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Women's,Athletic Footwear,"$3,212",$177,Online
5968,Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Women's,Athletic Footwear,"$2,288",$114,Online
5969,Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's,Athletic Footwear,"$1,786",$95,Online
5970,Foot Locker,1185732,11/4/2021,Northeast,Pennsylvania,Philadelphia,Men's,Athletic Footwear,"$1,749",$65,Outlet
5971,Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Women's,Athletic Footwear,"$3,431",$178,Online
5972,Foot Locker,1185732,12/31/2021,Northeast,Pennsylvania,Philadelphia,Men's,Apparel,"$2,961",$136,Online
5973,Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Men's,Athletic Footwear,"$1,496",$67,Online
5974,Foot Locker,1185732,11/17/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$2,014",$75,Outlet
5975,Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Women's,Street Footwear,"$2,482",$124,Online
5976,Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's,Athletic Footwear,"$1,716",$89,Online
5977,Foot Locker,1185732,11/24/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,279",$107,Outlet
5978,Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's,Apparel,"$2,552",$112,Online
5979,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's,Apparel,"$2,701",$130,Online
5980,Foot Locker,1185732,12/12/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$1,696",$70,Outlet
5981,Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's,Apparel,"$2,200",$81,Online
5982,Foot Locker,1185732,12/30/2021,Northeast,Pennsylvania,Philadelphia,Women's,Athletic Footwear,"$2,120",$95,Outlet
5983,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's,Athletic Footwear,"$1,387",$67,Online
5984,West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's,Apparel,"$1,855",$85,Outlet
5985,Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's,Athletic Footwear,"$1,716",$84,Online
5986,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's,Street Footwear,"$3,285",$138,Online
5987,West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Men's,Apparel,"$1,749",$82,Outlet
5988,Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's,Athletic Footwear,"$1,584",$79,Online
5989,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$2,628",$108,Online
5990,Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Men's,Apparel,"$2,173",$70,Outlet
5991,Foot Locker,1185732,10/29/2021,Northeast,Pennsylvania,Philadelphia,Men's,Athletic Footwear,"$1,408",$56,Outlet
5992,Foot Locker,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's,Apparel,"$3,869",$205,Online
5993,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's,Apparel,"$2,067",$70,Outlet
5994,Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Men's,Apparel,"$1,496",$54,Outlet
5995,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's,Athletic Footwear,"$2,628",$118,Online
5996,Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Women's,Street Footwear,$954,$41,Outlet
5997,Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,$704,$30,Outlet
5998,Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Men's,Athletic Footwear,"$1,643",$58,Outlet
5999,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's,Street Footwear,"$3,504",$158,Online
6000,Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's,Apparel,"$1,452",$39,Outlet
6001,Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Men's,Apparel,"$1,908",$52,Outlet
6002,West Gear,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's,Apparel,"$3,577",$190,Online
6003,West Gear,1128299,2/24/2021,West,Oregon,Portland,Men's,Apparel,"$1,376",$61,Outlet
6004,West Gear,1128299,1/18/2020,West,Nevada,Las Vegas,Men's,Apparel,"$2,585",$181,Online
6005,Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's,Athletic Footwear,"$1,537",$60,Outlet
6006,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's,Apparel,"$2,044",$112,Online
6007,Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's,Street Footwear,"$1,512",$73,Online
6008,Foot Locker,1185732,11/3/2020,Midwest,Minnesota,Minneapolis,Women's,Apparel,"$1,786",$98,Online
6009,Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's,Apparel,"$2,173",$91,Outlet
6010,West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$3,504",$158,Online
6011,Foot Locker,1185732,11/18/2020,Midwest,Minnesota,Minneapolis,Women's,Street Footwear,"$1,551",$70,Online
6012,Foot Locker,1185732,11/17/2021,Northeast,Pennsylvania,Philadelphia,Women's,Street Footwear,"$2,184",$100,Online
6013,Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's,Athletic Footwear,"$1,855",$59,Outlet
6014,West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's,Apparel,"$4,161",$250,Online
6015,Foot Locker,1185732,12/1/2020,Midwest,Minnesota,Minneapolis,Women's,Athletic Footwear,"$1,551",$76,Online
6016,West Gear,1128299,1/12/2020,West,Nevada,Las Vegas,Men's,Apparel,"$2,392",$167,Online
6017,Foot Locker,1185732,5/29/2021,Midwest,Nebraska,Omaha,Women's,Street Footwear,"$1,081",$54,Online
6018,West Gear,1128299,1/24/2020,West,Nevada,Las Vegas,Men's,Apparel,"$3,276",$216,Online
6019,Amazon,1185732,11/7/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$1,974",$107,Online
6020,West Gear,1128299,6/23/2020,West,Washington,Seattle,Men's,Apparel,"$3,120",$119,Online
6021,West Gear,1185732,2/10/2021,Midwest,Wisconsin,Milwaukee,Women's,Street Footwear,"$1,752",$88,Online
6022,Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Women's,Street Footwear,"$2,021",$109,Online
6023,Foot Locker,1185732,12/9/2020,Midwest,Minnesota,Minneapolis,Women's,Apparel,"$2,028",$116,Online
6024,West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's,Athletic Footwear,"$2,701",$149,Online
6025,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,$893,$43,Online
6026,Foot Locker,1185732,12/17/2020,Midwest,Minnesota,Minneapolis,Men's,Athletic Footwear,"$1,976",$79,Online
6027,Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's,Apparel,"$3,650",$193,Online
6028,Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's,Athletic Footwear,"$1,833",$81,Online
6029,Foot Locker,1185732,7/4/2021,Midwest,Nebraska,Omaha,Women's,Street Footwear,"$1,872",$90,Online
6030,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's,Apparel,"$2,774",$136,Online
6031,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's,Apparel,"$1,786",$82,Online
6032,Amazon,1185732,10/26/2021,Northeast,Maine,Portland,Women's,Street Footwear,"$1,404",$77,Online
6033,Foot Locker,1185732,12/25/2021,Northeast,Pennsylvania,Philadelphia,Men's,Apparel,"$2,688",$129,Online
6034,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's,Athletic Footwear,"$3,504",$186,Online
6035,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's,Athletic Footwear,"$1,833",$79,Online
6036,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's,Athletic Footwear,"$2,704",$135,Online
6037,Foot Locker,1185732,12/2/2020,Midwest,Minnesota,Minneapolis,Men's,Apparel,"$1,764",$72,Online
6038,Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's,Street Footwear,"$1,971",$71,Online
6039,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's,Athletic Footwear,$893,$40,Online
6040,Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$1,196",$62,Online
6041,Foot Locker,1185732,6/24/2021,Midwest,Nebraska,Omaha,Men's,Apparel,"$1,764",$88,Online
6042,Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's,Street Footwear,"$2,774",$122,Online
6043,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's,Athletic Footwear,"$1,739",$71,Online
6044,West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's,Athletic Footwear,"$2,548",$117,Online
6045,Amazon,1185732,10/16/2021,Northeast,Maine,Portland,Men's,Apparel,"$1,974",$77,Online
6046,Amazon,1185732,8/18/2021,Northeast,New Hampshire,Manchester,Men's,Apparel,"$4,307",$194,Online
6047,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's,Athletic Footwear,"$1,128",$46,Online
6048,Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Men's,Apparel,"$2,392",$112,Online
6049,Amazon,1185732,11/9/2021,Northeast,Maine,Portland,Men's,Apparel,"$2,142",$79,Online
6050,West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$1,175",$61,Online
6051,West Gear,1128299,3/18/2020,West,Nevada,Las Vegas,Women's,Athletic Footwear,"$2,736",$123,Online
6052,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's,Athletic Footwear,"$2,478",$89,Online
6053,West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Women's,Athletic Footwear,"$1,504",$80,Online
6054,West Gear,1128299,3/24/2020,West,Colorado,Denver,Women's,Athletic Footwear,"$2,592",$117,Online
6055,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's,Apparel,"$2,184",$59,Online
6056,Amazon,1185732,11/10/2021,Northeast,Maine,Portland,Women's,Apparel,"$4,032",$214,Online
6057,Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Women's,Athletic Footwear,"$1,428",$71,Online
6058,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's,Apparel,"$3,816",$153,Online
6059,Amazon,1185732,5/23/2021,Southeast,Kentucky,Louisville,Men's,Apparel,"$1,932",$89,Online
6060,West Gear,1185732,5/20/2021,Northeast,Maryland,Baltimore,Men's,Athletic Footwear,"$1,974",$91,Online
6061,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's,Athletic Footwear,"$4,032",$181,Online
6062,Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Women's,Athletic Footwear,"$1,722",$90,Online
6063,Foot Locker,1185732,6/22/2021,Northeast,Maryland,Baltimore,Women's,Street Footwear,"$1,739",$87,Online
6064,Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's,Athletic Footwear,"$1,944",$95,Online
6065,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's,Athletic Footwear,$840,$38,Online
6066,Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Women's,Athletic Footwear,"$1,504",$83,Online
6067,West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,Women's,Athletic Footwear,"$1,656",$91,Online
6068,Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's,Apparel,"$1,927",$77,Online
6069,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's,Athletic Footwear,"$1,638",$67,Online
6070,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's,Athletic Footwear,"$1,368",$75,Online
6071,Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Men's,Apparel,"$1,927",$77,Online
6072,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's,Apparel,"$1,722",$86,Online
6073,West Gear,1197831,4/5/2021,West,Idaho,Boise,Men's,Apparel,"$2,448",$105,Online
6074,Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's,Athletic Footwear,"$1,786",$80,Online
6075,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's,Street Footwear,"$1,806",$72,Online
6076,Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's,Apparel,"$3,672",$176,Online
6077,Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's,Athletic Footwear,"$2,068",$81,Online
6078,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's,Apparel,"$1,512",$74,Online
6079,Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's,Apparel,"$2,397",$117,Online
